"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"76","2010","5","Karnataka","Bijapur","34261.0","48.24","39.05","33.01","25801.0","36.33","29.41","24.86","10961.0","15.43","12.49","10.56","71023.0","80.95","68.43"
"76","2011","5","Karnataka","Bijapur","36870.0","49.23","49.24","43.67","29349.0","39.19","39.19","34.77","8672.0","11.58","11.58","10.27","74891.0","100.01","88.71"
"76","2012","5","Karnataka","Bijapur","31890.0","56.16","38.13","34.17","16273.0","28.66","19.46","17.43","8620.0","15.18","10.31","9.24","56783.0","67.89","60.84"
"76","2013","5","Karnataka","Bijapur","34669.0","55.74","40.99","36.52","18514.0","29.77","21.89","19.51","9013.0","14.49","10.66","9.5","62196.0","73.53","65.53"
"76","2014","5","Karnataka","Bijapur","32626.0","51.75","39.3","35.66","19292.0","30.6","23.24","21.09","11130.0","17.65","13.41","12.17","63048.0","75.95","68.91"
"76","2015","5","Karnataka","Bijapur","35433.0","57.95","39.25","36.58","20302.0","33.2","22.49","20.96","5411.0","8.85","5.99","5.59","61146.0","67.73","63.12"
"76","2016","5","Karnataka","Bijapur","29057.0","53.58","32.63","30.31","18615.0","34.33","20.91","19.42","6557.0","12.09","7.36","6.84","54229.0","60.9","56.56"
"76","2017","5","Karnataka","Bijapur","27846.0","53.82","31.27","28.76","16532.0","31.95","18.57","17.08","7361.0","14.23","8.27","7.6","51739.0","58.11","53.44"
"76","2018","5","Karnataka","Bijapur","29213.0","51.14","31.01","23.36","19487.0","34.12","20.69","15.58","8419.0","14.74","8.94","6.73","57119.0","60.64","45.67"
"76","2019","5","Karnataka","Bijapur","41807.0","53.95","48.1","37.27","24226.0","31.26","27.87","21.6","11459.0","14.79","13.18","10.22","77492.0","89.15","69.08"
"76","2020","5","Karnataka","Bijapur","40440.0","50.96","43.27","37.1","27050.0","34.09","28.95","24.81","11860.0","14.95","12.69","10.88","79350.0","84.91","72.79"
"77","1990","5","Karnataka","Bidar","6836.0","57.61","19.16","15.65","4217.0","35.54","11.82","9.66","812.0","6.84","2.28","1.86","11865.0","33.25","27.17"
"77","1991","5","Karnataka","Bidar","6335.0","53.64","18.25","15.66","4854.0","41.1","13.99","12.0","621.0","5.26","1.79","1.53","11810.0","34.03","29.19"
"77","1992","5","Karnataka","Bidar","5403.0","50.13","14.76","12.34","4975.0","46.16","13.59","11.36","400.0","3.71","1.09","0.91","10778.0","29.45","24.61"
"77","1993","5","Karnataka","Bidar","6554.0","63.35","17.63","14.71","3425.0","33.1","9.21","7.69","367.0","3.55","0.99","0.82","10346.0","27.83","23.22"
"77","1994","5","Karnataka","Bidar","5722.0","64.08","15.39","12.74","2629.0","29.44","7.07","5.85","578.0","6.47","1.55","1.29","8929.0","24.02","19.87"
"77","1995","5","Karnataka","Bidar","7239.0","56.41","19.37","15.63","4637.0","36.13","12.41","10.01","957.0","7.46","2.56","2.07","12833.0","34.34","27.7"
"77","1996","5","Karnataka","Bidar","7184.0","68.41","18.95","15.39","2716.0","25.86","7.17","5.82","601.0","5.72","1.59","1.29","10501.0","27.7","22.5"
"77","1997","5","Karnataka","Bidar","7208.0","47.98","19.42","15.79","6804.0","45.29","18.33","14.91","1012.0","6.74","2.73","2.22","15024.0","40.49","32.92"
"77","1998","5","Karnataka","Bidar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"77","1999","5","Karnataka","Bidar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"77","2000","5","Karnataka","Bidar","11238.0","57.75","30.11","24.84","5840.0","30.01","15.65","12.91","2383.0","12.25","6.38","5.27","19461.0","52.14","43.01"
"77","2001","5","Karnataka","Bidar","11286.0","45.83","30.32","25.04","11342.0","46.06","30.47","25.16","1998.0","8.11","5.37","4.43","24626.0","66.16","54.63"
"77","2002","5","Karnataka","Bidar","9614.0","50.0","25.67","21.31","7931.0","41.24","21.18","17.58","1684.0","8.76","4.5","3.73","19229.0","51.35","42.62"
"77","2003","5","Karnataka","Bidar","5031.0","53.26","13.6","11.07","3331.0","35.26","9.0","7.33","1085.0","11.49","2.93","2.39","9447.0","25.53","20.79"
"77","2004","5","Karnataka","Bidar","8477.0","47.26","23.21","19.03","7937.0","44.25","21.73","17.81","1524.0","8.5","4.17","3.42","17938.0","49.11","40.26"
"77","2005","5","Karnataka","Bidar","10207.0","49.96","28.81","23.23","7596.0","37.18","21.44","17.29","2629.0","12.87","7.42","5.98","20432.0","57.67","46.49"
"77","2006","5","Karnataka","Bidar","11137.0","51.02","31.3","25.52","8668.0","39.71","24.36","19.86","2023.0","9.27","5.69","4.64","21828.0","61.35","50.02"
"77","2007","5","Karnataka","Bidar","9022.0","46.71","27.32","21.94","8094.0","41.91","24.51","19.68","2197.0","11.38","6.65","5.34","19313.0","58.48","46.97"
"77","2008","5","Karnataka","Bidar","13348.0","41.18","39.25","33.35","15504.0","47.83","45.59","38.74","3565.0","11.0","10.48","8.91","32417.0","95.32","81.01"
"77","2009","5","Karnataka","Bidar","12529.0","41.24","36.76","31.23","13071.0","43.02","38.35","32.59","4782.0","15.74","14.03","11.92","30382.0","89.15","75.74"
"77","2010","5","Karnataka","Bidar","15799.0","44.22","43.8","37.26","16214.0","45.38","44.95","38.24","3717.0","10.4","10.3","8.77","35730.0","99.05","84.27"
"77","2011","5","Karnataka","Bidar","18440.0","41.79","52.57","44.36","21223.0","48.1","60.5","51.05","4463.0","10.11","12.72","10.74","44126.0","125.79","106.15"
"77","2012","5","Karnataka","Bidar","14379.0","47.75","41.36","33.1","11800.0","39.18","33.95","27.17","3936.0","13.07","11.32","9.06","30115.0","86.63","69.33"
"77","2013","5","Karnataka","Bidar","14962.0","65.28","42.79","33.22","5995.0","26.16","17.15","13.31","1961.0","8.56","5.61","4.35","22918.0","65.54","50.89"
"77","2014","5","Karnataka","Bidar","15892.0","48.86","50.86","43.22","12933.0","39.76","41.39","35.17","3701.0","11.38","11.85","10.07","32526.0","104.1","88.46"
"77","2015","5","Karnataka","Bidar","13481.0","48.53","41.93","33.9","12312.0","44.32","38.29","30.96","1988.0","7.16","6.18","5.0","27781.0","86.4","69.85"
"77","2016","5","Karnataka","Bidar","11858.0","48.09","30.91","24.51","11012.0","44.66","28.71","22.76","1788.0","7.25","4.66","3.7","24658.0","64.28","50.98"
"77","2017","5","Karnataka","Bidar","10275.0","48.56","28.14","22.75","8497.0","40.16","23.27","18.81","2388.0","11.29","6.54","5.29","21160.0","57.94","46.84"
"77","2018","5","Karnataka","Bidar","9742.0","42.75","32.46","25.7","10362.0","45.47","34.52","27.33","2686.0","11.79","8.95","7.09","22790.0","75.93","60.12"
"77","2019","5","Karnataka","Bidar","8003.0","39.94","23.22","15.19","10192.0","50.87","29.57","19.35","1841.0","9.19","5.34","3.49","20036.0","58.12","38.03"
"77","2020","5","Karnataka","Bidar","10940.0","42.22","28.41","19.79","12140.0","46.85","31.52","21.96","2830.0","10.92","7.35","5.12","25910.0","67.27","46.87"
"78","1990","5","Karnataka","Raichur","51302.0","55.85","53.66","45.82","25809.0","28.1","27.0","23.05","14747.0","16.05","15.43","13.17","91858.0","96.09","82.04"
"78","1991","5","Karnataka","Raichur","60847.0","56.35","65.56","55.74","30989.0","28.7","33.39","28.39","16137.0","14.95","17.39","14.78","107973.0","116.34","98.91"
"78","1992","5","Karnataka","Raichur","57388.0","60.74","60.15","52.37","27049.0","28.63","28.35","24.68","10046.0","10.63","10.53","9.17","94483.0","99.03","86.22"
"78","1993","5","Karnataka","Raichur","63507.0","62.2","66.38","57.02","28196.0","27.61","29.47","25.31","10406.0","10.19","10.88","9.34","102109.0","106.73","91.67"
"78","1994","5","Karnataka","Raichur","71972.0","65.14","77.4","66.61","25364.0","22.96","27.28","23.47","13157.0","11.91","14.15","12.18","110493.0","118.82","102.26"
"78","1995","5","Karnataka","Raichur","74908.0","61.08","80.12","68.93","31097.0","25.36","33.26","28.62","16635.0","13.56","17.79","15.31","122640.0","131.17","112.86"
"78","1996","5","Karnataka","Raichur","69190.0","64.46","73.31","63.15","26080.0","24.3","27.63","23.8","12063.0","11.24","12.78","11.01","107333.0","113.73","97.96"
"78","1997","5","Karnataka","Raichur","72121.0","57.76","149.81","127.47","35034.0","28.06","72.77","61.92","17712.0","14.18","36.79","31.31","124867.0","259.38","220.7"
"78","1998","5","Karnataka","Raichur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"78","1999","5","Karnataka","Raichur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"78","2000","5","Karnataka","Raichur","68512.0","58.51","118.58","101.48","32749.0","27.97","56.68","48.51","15842.0","13.53","27.42","23.47","117103.0","202.67","173.45"
"78","2001","5","Karnataka","Raichur","64840.0","59.43","124.19","106.93","29822.0","27.33","57.12","49.18","14441.0","13.24","27.66","23.82","109103.0","208.97","179.93"
"78","2002","5","Karnataka","Raichur","48724.0","61.05","87.52","80.11","21481.0","26.91","38.59","35.32","9610.0","12.04","17.26","15.8","79815.0","143.37","131.22"
"78","2003","5","Karnataka","Raichur","47204.0","58.53","81.29","75.04","21810.0","27.04","37.56","34.67","11639.0","14.43","20.04","18.5","80653.0","138.89","128.22"
"78","2004","5","Karnataka","Raichur","59250.0","55.64","101.91","88.68","30431.0","28.58","52.34","45.55","16809.0","15.78","28.91","25.16","106490.0","183.16","159.39"
"78","2005","5","Karnataka","Raichur","68337.0","53.28","113.19","92.67","38688.0","30.16","64.08","52.46","21240.0","16.56","35.18","28.8","128265.0","212.45","173.94"
"78","2006","5","Karnataka","Raichur","56441.0","55.0","100.76","81.19","32014.0","31.19","57.15","46.05","14172.0","13.81","25.3","20.39","102627.0","183.21","147.64"
"78","2007","5","Karnataka","Raichur","69643.0","57.03","121.0","96.39","31219.0","25.57","54.24","43.21","21249.0","17.4","36.92","29.41","122111.0","212.16","169.01"
"78","2008","5","Karnataka","Raichur","72018.0","52.79","140.92","110.54","40814.0","29.92","79.86","62.65","23598.0","17.3","46.17","36.22","136430.0","266.95","209.41"
"78","2009","5","Karnataka","Raichur","83311.0","52.69","162.18","122.53","47442.0","30.0","92.36","69.78","27365.0","17.31","53.27","40.25","158118.0","307.81","232.56"
"78","2010","5","Karnataka","Raichur","98531.0","51.63","193.16","148.69","64785.0","33.94","127.0","97.77","27539.0","14.43","53.99","41.56","190855.0","374.14","288.02"
"78","2011","5","Karnataka","Raichur","98409.0","52.63","214.84","181.86","66121.0","35.36","144.35","122.19","22445.0","12.0","49.0","41.48","186975.0","408.19","345.52"
"78","2012","5","Karnataka","Raichur","88337.0","63.18","166.7","139.3","36570.0","26.16","69.01","57.67","14909.0","10.66","28.13","23.51","139816.0","263.84","220.49"
"78","2013","5","Karnataka","Raichur","87750.0","60.09","166.63","129.25","39731.0","27.21","75.45","58.52","18540.0","12.7","35.21","27.31","146021.0","277.29","215.08"
"78","2014","5","Karnataka","Raichur","98336.0","57.1","207.03","173.82","48873.0","28.38","102.89","86.39","25001.0","14.52","52.63","44.19","172210.0","362.56","304.39"
"78","2015","5","Karnataka","Raichur","81970.0","57.53","173.36","145.83","44524.0","31.25","94.17","79.21","15997.0","11.23","33.83","28.46","142491.0","301.36","253.5"
"78","2016","5","Karnataka","Raichur","66488.0","56.71","145.46","114.77","39289.0","33.51","85.95","67.82","11459.0","9.77","25.07","19.78","117236.0","256.48","202.37"
"78","2017","5","Karnataka","Raichur","80329.0","57.69","187.06","159.02","44811.0","32.18","104.35","88.71","14098.0","10.13","32.83","27.91","139238.0","324.23","275.63"
"78","2018","5","Karnataka","Raichur","67918.0","56.05","112.64","91.14","39991.0","33.0","66.32","53.67","13267.0","10.95","22.0","17.8","121176.0","200.96","162.61"
"78","2019","5","Karnataka","Raichur","96878.0","55.35","151.49","124.24","59924.0","34.24","93.7","76.85","18217.0","10.41","28.49","23.36","175019.0","273.68","224.46"
"78","2020","5","Karnataka","Raichur","117760.0","52.44","175.83","136.84","80610.0","35.9","120.36","93.67","26180.0","11.66","39.09","30.42","224550.0","335.28","260.93"
"79","1990","5","Karnataka","Gulbarga","15609.0","46.72","13.48","11.94","15634.0","46.8","13.5","11.96","2164.0","6.48","1.87","1.66","33407.0","28.84","25.55"
"79","1991","5","Karnataka","Gulbarga","13199.0","40.94","11.46","10.05","16943.0","52.56","14.71","12.9","2095.0","6.5","1.82","1.59","32237.0","27.98","24.54"
"79","1992","5","Karnataka","Gulbarga","13033.0","42.55","11.3","10.0","16103.0","52.57","13.96","12.36","1497.0","4.89","1.3","1.15","30633.0","26.55","23.51"
"79","1993","5","Karnataka","Gulbarga","9929.0","52.01","8.26","7.31","7892.0","41.34","6.57","5.81","1270.0","6.65","1.06","0.94","19091.0","15.89","14.06"
"79","1994","5","Karnataka","Gulbarga","11859.0","47.76","9.95","8.96","10715.0","43.15","8.99","8.09","2258.0","9.09","1.89","1.71","24832.0","20.84","18.76"
"79","1995","5","Karnataka","Gulbarga","16314.0","44.58","13.77","11.78","16476.0","45.02","13.9","11.9","3807.0","10.4","3.21","2.75","36597.0","30.88","26.42"
"79","1996","5","Karnataka","Gulbarga","13137.0","54.42","11.36","9.48","9562.0","39.61","8.27","6.9","1440.0","5.97","1.25","1.04","24139.0","20.88","17.42"
"79","1997","5","Karnataka","Gulbarga","16074.0","45.99","14.26","12.02","17126.0","49.0","15.2","12.8","1751.0","5.01","1.55","1.31","34951.0","31.02","26.13"
"79","1998","5","Karnataka","Gulbarga","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"79","1999","5","Karnataka","Gulbarga","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"79","2000","5","Karnataka","Gulbarga","27825.0","47.6","24.17","20.31","25909.0","44.32","22.5","18.91","4720.0","8.07","4.1","3.45","58454.0","50.77","42.67"
"79","2001","5","Karnataka","Gulbarga","30215.0","47.5","25.85","22.54","28593.0","44.95","24.47","21.33","4801.0","7.55","4.11","3.58","63609.0","54.43","47.45"
"79","2002","5","Karnataka","Gulbarga","31819.0","51.7","27.1","23.45","24394.0","39.63","20.78","17.98","5338.0","8.67","4.55","3.93","61551.0","52.42","45.36"
"79","2003","5","Karnataka","Gulbarga","35920.0","52.32","30.77","25.51","24565.0","35.78","21.04","17.44","8170.0","11.9","7.0","5.8","68655.0","58.81","48.75"
"79","2004","5","Karnataka","Gulbarga","42995.0","50.59","35.85","30.53","33098.0","38.94","27.6","23.5","8895.0","10.47","7.42","6.32","84988.0","70.87","60.35"
"79","2005","5","Karnataka","Gulbarga","44168.0","49.06","37.39","31.09","34608.0","38.44","29.3","24.36","11261.0","12.51","9.53","7.93","90037.0","76.23","63.37"
"79","2006","5","Karnataka","Gulbarga","48051.0","49.67","41.54","33.71","36575.0","37.81","31.62","25.66","12114.0","12.52","10.47","8.5","96740.0","83.63","67.86"
"79","2007","5","Karnataka","Gulbarga","46674.0","52.45","40.31","32.3","29153.0","32.76","25.18","20.18","13153.0","14.78","11.36","9.1","88980.0","76.85","61.58"
"79","2008","5","Karnataka","Gulbarga","54701.0","47.68","45.79","38.33","45136.0","39.34","37.78","31.63","14893.0","12.98","12.47","10.44","114730.0","96.03","80.39"
"79","2009","5","Karnataka","Gulbarga","65468.0","46.59","53.63","45.64","51561.0","36.69","42.24","35.94","23486.0","16.71","19.24","16.37","140515.0","115.11","97.95"
"79","2010","5","Karnataka","Gulbarga","66116.0","47.05","71.55","62.27","56727.0","40.37","61.39","53.43","17666.0","12.57","19.12","16.64","140509.0","152.07","132.34"
"79","2011","5","Karnataka","Gulbarga","41996.0","43.38","46.88","43.18","45425.0","46.92","50.71","46.71","9398.0","9.71","10.49","9.66","96819.0","108.08","99.56"
"79","2012","5","Karnataka","Gulbarga","28001.0","49.39","32.27","29.74","22720.0","40.08","26.18","24.13","5972.0","10.53","6.88","6.34","56693.0","65.34","60.21"
"79","2013","5","Karnataka","Gulbarga","23617.0","54.41","27.42","23.13","15478.0","35.66","17.97","15.16","4312.0","9.93","5.01","4.22","43407.0","50.4","42.51"
"79","2014","5","Karnataka","Gulbarga","27399.0","47.69","30.71","26.11","20918.0","36.41","23.44","19.94","9141.0","15.91","10.25","8.71","57458.0","64.4","54.76"
"79","2015","5","Karnataka","Gulbarga","29611.0","48.45","38.59","32.71","28044.0","45.88","36.55","30.98","3466.0","5.67","4.52","3.83","61121.0","79.65","67.52"
"79","2016","5","Karnataka","Gulbarga","25926.0","47.98","30.8","25.14","24196.0","44.78","28.75","23.46","3908.0","7.23","4.64","3.79","54030.0","64.19","52.39"
"79","2017","5","Karnataka","Gulbarga","19457.0","51.51","22.28","18.13","15020.0","39.76","17.2","14.0","3298.0","8.73","3.78","3.07","37775.0","43.26","35.21"
"79","2018","5","Karnataka","Gulbarga","19908.0","46.07","22.35","18.1","19390.0","44.87","21.76","17.63","3918.0","9.07","4.4","3.56","43216.0","48.51","39.3"
"79","2019","5","Karnataka","Gulbarga","20111.0","47.86","22.31","17.84","17979.0","42.79","19.94","15.95","3927.0","9.35","4.36","3.48","42017.0","46.6","37.28"
"79","2020","5","Karnataka","Gulbarga","28890.0","48.07","32.47","27.41","25550.0","42.51","28.71","24.24","5660.0","9.42","6.36","5.37","60100.0","67.54","57.03"
"80","1990","5","Karnataka","Dakshina Kannada","8876.0","37.73","40.53","29.7","5164.0","21.95","23.58","17.28","9484.0","40.32","43.31","31.74","23524.0","107.42","78.72"
"80","1991","5","Karnataka","Dakshina Kannada","8535.0","33.97","38.81","28.72","5199.0","20.69","23.64","17.49","11389.0","45.33","51.79","38.32","25123.0","114.24","84.53"
"80","1992","5","Karnataka","Dakshina Kannada","8134.0","37.48","36.98","27.39","5038.0","23.21","22.9","16.97","8530.0","39.31","38.78","28.73","21702.0","98.66","73.08"
"80","1993","5","Karnataka","Dakshina Kannada","8864.0","35.8","39.9","29.75","4553.0","18.39","20.5","15.28","11342.0","45.81","51.06","38.07","24759.0","111.45","83.11"
"80","1994","5","Karnataka","Dakshina Kannada","7221.0","38.64","32.86","24.28","3118.0","16.69","14.19","10.48","8347.0","44.67","37.98","28.07","18686.0","85.03","62.83"
"80","1995","5","Karnataka","Dakshina Kannada","10420.0","50.13","47.52","35.57","3747.0","18.03","17.09","12.79","6620.0","31.85","30.19","22.6","20787.0","94.8","70.96"
"80","1996","5","Karnataka","Dakshina Kannada","8904.0","49.17","40.26","30.65","3114.0","17.2","14.08","10.72","6091.0","33.64","27.54","20.97","18109.0","81.89","62.33"
"80","1997","5","Karnataka","Dakshina Kannada","11197.0","41.59","86.1","67.0","3593.0","13.35","27.63","21.5","12130.0","45.06","93.27","72.59","26920.0","207.0","161.09"
"80","1998","5","Karnataka","Dakshina Kannada","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"80","1999","5","Karnataka","Dakshina Kannada","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"80","2000","5","Karnataka","Dakshina Kannada","5311.0","37.71","39.73","32.95","3942.0","27.99","29.49","24.46","4831.0","34.3","36.14","29.97","14084.0","105.35","87.38"
"80","2001","5","Karnataka","Dakshina Kannada","4254.0","36.43","31.82","26.25","3352.0","28.71","25.07","20.68","4070.0","34.86","30.44","25.11","11676.0","87.33","72.05"
"80","2002","5","Karnataka","Dakshina Kannada","4679.0","33.98","34.85","28.89","4012.0","29.14","29.89","24.77","5079.0","36.88","37.83","31.36","13770.0","102.57","85.03"
