"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"5","1995","14","Chhattisgarh","Raigarh","1297.52","119.49","116.84","69.61","14.62","102.2","28.43","35.51","539.26","574.36","106.51"
"5","1996","14","Chhattisgarh","Raigarh","1033.05","119.73","116.97","70.36","14.38","102.83","28.33","34.42","538.94","572.0","106.13"
"5","1997","14","Chhattisgarh","Raigarh","1033.05","119.87","117.4","70.29","14.2","103.66","28.18","35.33","537.11","571.18","106.34"
"5","1998","14","Chhattisgarh","Raigarh","1298.51","385.19","118.07","71.36","15.89","104.87","29.38","37.05","536.7","562.48","104.8"
"5","1999","14","Chhattisgarh","Raigarh","1248.88","195.71","134.31","66.71","16.26","124.04","19.55","25.29","534.23","569.22","106.55"
"5","2000","14","Chhattisgarh","Raigarh","1298.51","385.34","118.0","72.23","15.61","104.68","30.97","38.5","533.19","565.05","105.98"
"5","2001","14","Chhattisgarh","Raigarh","1298.51","385.15","118.0","72.08","16.45","104.83","31.48","38.3","532.22","568.2","106.76"
"5","2002","14","Chhattisgarh","Raigarh","1298.51","384.55","117.76","72.93","16.47","105.45","30.34","38.73","532.29","571.61","107.39"
"5","2003","14","Chhattisgarh","Raigarh","1298.51","385.09","117.86","72.77","16.52","105.44","30.04","38.87","531.93","584.52","109.89"
"5","2004","14","Chhattisgarh","Raigarh","1298.51","385.15","117.91","75.77","15.08","105.14","30.7","39.9","528.88","575.32","108.78"
"5","2005","14","Chhattisgarh","Raigarh","1298.51","438.89","68.15","72.93","14.77","104.84","31.76","41.06","526.11","574.12","109.13"
"5","2006","14","Chhattisgarh","Raigarh","1298.51","438.92","66.63","74.86","14.55","104.57","32.39","40.63","525.97","574.18","109.17"
"5","2007","14","Chhattisgarh","Raigarh","1298.51","437.73","67.26","74.94","15.09","104.41","33.6","40.45","525.06","573.77","109.28"
"5","2008","14","Chhattisgarh","Raigarh","1298.51","437.47","67.19","76.99","12.7","104.57","34.33","41.52","523.75","571.47","109.11"
"5","2009","14","Chhattisgarh","Raigarh","1298.51","437.82","67.27","77.29","16.73","105.03","33.42","41.24","519.72","564.63","108.64"
"5","2010","14","Chhattisgarh","Raigarh","1298.51","437.86","67.26","79.27","15.48","105.17","43.34","33.9","516.26","561.76","108.81"
"5","2011","14","Chhattisgarh","Raigarh","1298.51","437.93","67.17","80.83","13.58","106.08","32.2","46.25","514.48","559.25","108.7"
"5","2012","14","Chhattisgarh","Raigarh","1298.51","437.98","67.22","81.2","13.24","106.0","35.18","43.6","514.08","558.0","108.54"
"5","2013","14","Chhattisgarh","Raigarh","977.16","115.22","67.17","81.13","14.39","106.31","35.87","45.81","511.27","556.01","108.75"
"5","2014","14","Chhattisgarh","Raigarh","977.16","114.0","67.53","82.34","13.64","107.59","36.08","58.94","497.02","543.49","109.35"
"5","2015","14","Chhattisgarh","Raigarh","977.16","114.2","67.41","82.58","13.82","107.39","46.71","45.93","499.14","544.29","109.05"
"5","2016","14","Chhattisgarh","Raigarh","1298.51","437.62","67.18","82.73","14.63","105.81","38.4","40.3","511.85","557.24","108.87"
"5","2017","14","Chhattisgarh","Raigarh","1298.52","437.64","67.3","82.74","14.68","106.41","39.39","52.27","498.08","536.97","107.81"
"5","2018","14","Chhattisgarh","Raigarh","1298.52","437.32","67.28","83.79","16.72","106.2","39.91","39.48","507.82","545.48","107.42"
"5","2019","14","Chhattisgarh","Raigarh","1298.52","437.82","66.96","84.63","16.81","108.38","37.85","42.39","503.67","546.15","108.44"
"5","2020","14","Chhattisgarh","Raigarh","1298.52","437.21","66.94","84.33","17.59","108.41","38.41","48.47","497.16","535.99","107.81"
"6","1966","14","Chhattisgarh","Surguja","2198.6","1092.4","48.8","72.8","32.2","347.7","42.3","55.3","507.0","538.9","106.29"
"6","1967","14","Chhattisgarh","Surguja","2198.6","1092.3","51.2","74.5","40.1","333.5","41.6","57.1","508.1","565.4","111.28"
"6","1968","14","Chhattisgarh","Surguja","2198.6","1108.4","48.1","75.5","29.3","324.0","40.5","51.6","521.0","579.1","111.15"
"6","1969","14","Chhattisgarh","Surguja","2198.6","1157.0","52.9","71.5","36.0","160.3","50.0","41.0","525.0","589.0","112.19"
"6","1970","14","Chhattisgarh","Surguja","2198.6","1201.4","54.9","68.0","40.0","152.1","40.0","48.0","534.0","598.0","111.99"
"6","1971","14","Chhattisgarh","Surguja","2199.0","1192.2","52.0","76.0","43.0","148.6","38.0","46.0","538.0","604.0","112.27"
"6","1972","14","Chhattisgarh","Surguja","2199.0","1179.0","52.0","73.0","37.0","150.8","38.0","55.0","541.0","611.0","112.94"
"6","1973","14","Chhattisgarh","Surguja","2197.0","1149.0","56.0","69.0","46.0","171.1","36.0","45.0","548.0","624.0","113.87"
"6","1974","14","Chhattisgarh","Surguja","2199.0","1146.0","52.0","91.0","49.0","157.3","46.0","38.0","547.0","625.0","114.26"
"6","1975","14","Chhattisgarh","Surguja","2199.9","1136.0","48.0","107.0","42.0","160.0","38.0","58.0","546.3","636.3","116.47"
"6","1976","14","Chhattisgarh","Surguja","2200.0","1135.0","48.0","101.0","38.0","152.0","62.0","43.0","545.0","598.0","109.72"
"6","1977","14","Chhattisgarh","Surguja","2201.0","1123.0","48.0","107.0","35.0","153.0","42.0","57.0","560.9","635.7","113.34"
"6","1978","14","Chhattisgarh","Surguja","2201.0","1116.7","47.8","106.4","34.5","154.7","41.1","57.0","571.0","649.0","113.66"
"6","1979","14","Chhattisgarh","Surguja","2201.0","1088.4","48.0","109.2","36.9","180.1","51.8","86.3","530.9","590.2","111.17"
"6","1980","14","Chhattisgarh","Surguja","2201.0","1088.5","44.2","110.6","34.5","165.9","49.9","69.9","552.5","623.0","112.76"
"6","1981","14","Chhattisgarh","Surguja","2201.0","1068.1","44.1","106.4","39.4","165.2","49.8","66.3","555.9","619.5","111.44"
"6","1982","14","Chhattisgarh","Surguja","2201.0","1086.3","44.1","105.8","37.6","164.6","47.9","62.0","567.6","639.3","112.63"
"6","1983","14","Chhattisgarh","Surguja","2201.5","1087.2","44.1","107.9","21.2","164.1","46.1","56.8","581.8","658.1","113.11"
"6","1984","14","Chhattisgarh","Surguja","2201.5","1083.1","43.9","107.0","20.8","185.5","43.9","53.8","589.2","668.3","113.42"
"6","1985","14","Chhattisgarh","Surguja","2201.5","1080.7","44.0","109.5","21.1","190.3","42.7","52.0","593.4","678.4","114.32"
"6","1986","14","Chhattisgarh","Surguja","2201.5","1080.7","44.0","113.4","15.5","192.0","42.6","52.1","593.4","683.6","115.2"
"6","1987","14","Chhattisgarh","Surguja","2201.5","1076.1","44.7","112.0","0.0","210.3","42.8","53.3","591.1","695.7","117.7"
"6","1988","14","Chhattisgarh","Surguja","2201.5","1076.1","44.7","112.0","0.0","210.3","42.8","53.3","585.0","662.8","113.3"
"6","1989","14","Chhattisgarh","Surguja","2201.5","1076.0","44.6","111.9","0.0","207.4","44.1","54.1","588.1","671.8","114.23"
"6","1990","14","Chhattisgarh","Surguja","1800.37","676.65","40.47","109.57","-3.0","202.47","39.12","47.81","590.9","677.2","114.6"
"6","1991","14","Chhattisgarh","Surguja","2198.5","1111.0","17.6","107.7","-3.0","213.3","38.2","50.2","588.1","661.6","112.5"
"6","1992","14","Chhattisgarh","Surguja","2198.5","1110.0","17.6","108.3","-3.0","214.1","40.0","60.0","576.1","629.5","109.27"
"6","1993","14","Chhattisgarh","Surguja","1625.43","537.35","17.63","108.0","-3.0","266.49","38.9","55.2","583.9","660.0","113.03"
"6","1994","14","Chhattisgarh","Surguja","1625.81","536.1","17.64","108.22","-3.0","265.93","37.68","49.18","593.07","675.73","113.94"
"6","1995","14","Chhattisgarh","Surguja","2198.48","472.82","17.74","109.07","-3.0","253.48","35.89","49.58","592.45","678.93","114.6"
"6","1996","14","Chhattisgarh","Surguja","1380.08","328.14","18.09","101.3","-3.0","234.7","35.57","49.88","594.01","676.0","113.8"
"6","1997","14","Chhattisgarh","Surguja","1320.08","279.48","17.76","97.74","-3.0","225.76","36.63","50.67","594.05","679.89","114.45"
"6","1998","14","Chhattisgarh","Surguja","2199.21","1159.02","18.91","98.62","-2.0","226.64","36.24","49.44","598.34","688.14","115.01"
"6","1999","14","Chhattisgarh","Surguja","2199.21","1157.69","19.35","98.57","-2.0","226.76","36.89","48.31","599.65","690.09","115.08"
"6","2000","14","Chhattisgarh","Surguja","2199.21","1173.44","18.92","95.4","-2.0","214.14","38.2","54.08","593.03","679.39","114.56"
"6","2001","14","Chhattisgarh","Surguja","2199.21","1171.44","18.73","96.21","-2.0","213.32","39.43","52.95","595.07","684.43","115.02"
"6","2002","14","Chhattisgarh","Surguja","2199.21","1170.47","18.74","97.59","-2.0","214.26","40.44","59.85","585.86","670.23","114.4"
"6","2003","14","Chhattisgarh","Surguja","2199.21","1170.11","18.73","98.31","-2.0","213.5","40.25","56.51","589.81","680.55","115.38"
"6","2004","14","Chhattisgarh","Surguja","2199.21","1170.1","18.78","98.65","-2.0","214.28","44.42","56.67","584.32","672.29","115.06"
"6","2005","14","Chhattisgarh","Surguja","2199.21","1169.12","18.79","99.21","-2.0","215.3","40.55","59.97","584.28","671.92","115.0"
"6","2006","14","Chhattisgarh","Surguja","2199.21","1169.85","18.78","99.49","-2.0","214.29","40.46","57.26","587.06","674.68","114.93"
"6","2007","14","Chhattisgarh","Surguja","2199.21","1170.08","18.71","99.72","-2.0","213.49","42.4","61.93","580.89","667.88","114.98"
"6","2008","14","Chhattisgarh","Surguja","2199.21","1169.45","18.76","100.56","-2.0","214.6","41.02","63.2","579.63","664.4","114.62"
"6","2009","14","Chhattisgarh","Surguja","2199.21","1169.17","18.75","103.83","-2.0","215.19","42.75","65.31","572.21","653.68","114.24"
"6","2010","14","Chhattisgarh","Surguja","2199.21","1169.8","18.78","104.51","-2.0","213.97","70.26","44.47","565.44","645.31","114.13"
"6","2011","14","Chhattisgarh","Surguja","2201.21","1171.39","20.76","105.62","0.0","216.31","43.69","69.02","574.45","656.92","114.36"
"6","2012","14","Chhattisgarh","Surguja","2201.21","1170.93","20.73","107.9","0.0","217.05","52.64","60.99","570.96","654.16","114.57"
"6","2013","14","Chhattisgarh","Surguja","1279.33","247.93","20.75","110.59","0.0","217.67","42.34","66.36","573.61","658.63","114.82"
"6","2014","14","Chhattisgarh","Surguja","1280.85","248.68","20.9","108.43","0.0","220.25","42.74","62.43","577.36","662.45","114.74"
"6","2015","14","Chhattisgarh","Surguja","1280.85","249.36","20.79","105.56","0.0","220.35","43.19","79.41","560.81","643.07","114.67"
"6","2016","14","Chhattisgarh","Surguja","2201.21","1169.94","20.8","106.21","-4.0","215.77","44.83","79.09","564.49","649.79","115.11"
"6","2017","14","Chhattisgarh","Surguja","2201.21","1167.87","20.59","109.19","-4.0","218.7","46.0","77.18","561.57","637.84","113.58"
"6","2018","14","Chhattisgarh","Surguja","2201.21","1169.06","20.79","107.58","0.0","218.49","54.41","73.47","557.41","629.33","112.9"
"6","2019","14","Chhattisgarh","Surguja","2201.21","1169.86","20.81","109.94","3.87","191.97","41.27","61.71","523.03","593.34","113.44"
"6","2020","14","Chhattisgarh","Surguja","2201.21","1170.91","21.38","110.59","0.0","194.09","38.28","56.05","528.63","596.66","112.87"
"7","1966","6","Madhya Pradesh","Jabalpur","1012.4","169.6","67.2","54.5","81.0","115.3","56.4","35.2","428.2","478.1","111.65"
"7","1967","6","Madhya Pradesh","Jabalpur","1012.4","174.7","70.8","51.4","76.9","108.3","48.0","28.4","449.6","525.6","116.9"
"7","1968","6","Madhya Pradesh","Jabalpur","1012.4","176.5","69.1","52.3","72.4","110.1","41.0","29.9","457.9","526.0","114.87"
"7","1969","6","Madhya Pradesh","Jabalpur","1012.4","173.4","71.7","51.7","67.0","111.2","37.0","31.0","466.0","540.0","115.88"
"7","1970","6","Madhya Pradesh","Jabalpur","1012.4","172.0","72.4","50.7","65.0","111.5","38.0","29.0","471.0","547.0","116.14"
"7","1971","6","Madhya Pradesh","Jabalpur","1012.0","172.9","68.0","54.0","60.0","112.6","39.0","31.0","471.0","557.0","118.26"
"7","1972","6","Madhya Pradesh","Jabalpur","1012.0","172.8","68.0","56.0","60.0","110.9","44.0","32.0","466.0","550.0","118.03"
"7","1973","6","Madhya Pradesh","Jabalpur","1011.0","173.0","59.0","56.0","61.0","109.1","47.0","35.0","458.0","542.0","118.34"
"7","1974","6","Madhya Pradesh","Jabalpur","1011.0","173.0","67.0","54.0","62.0","113.0","37.0","51.0","451.0","518.0","114.86"
"7","1975","6","Madhya Pradesh","Jabalpur","1012.4","174.0","70.0","52.0","61.0","112.0","49.0","32.0","461.0","548.0","118.87"
"7","1976","6","Madhya Pradesh","Jabalpur","1013.0","170.0","73.0","52.0","65.0","110.0","46.0","51.0","444.0","514.0","115.77"
"7","1977","6","Madhya Pradesh","Jabalpur","1012.4","169.0","73.0","53.0","63.0","99.0","49.0","34.0","462.9","550.8","118.99"
"7","1978","6","Madhya Pradesh","Jabalpur","1012.8","168.5","71.5","53.9","63.9","107.8","45.0","32.6","468.0","563.0","120.3"
"7","1979","6","Madhya Pradesh","Jabalpur","1012.4","166.3","75.7","55.1","68.0","104.4","51.7","86.5","403.1","459.1","113.89"
"7","1980","6","Madhya Pradesh","Jabalpur","1012.4","160.6","81.2","54.1","70.5","104.2","59.0","36.8","444.6","533.1","119.91"
"7","1981","6","Madhya Pradesh","Jabalpur","1012.4","159.9","83.9","52.7","69.7","103.8","56.9","48.1","435.8","510.0","117.03"
"7","1982","6","Madhya Pradesh","Jabalpur","1012.4","159.9","82.5","52.7","72.2","102.6","54.0","43.0","443.9","520.8","117.32"
"7","1983","6","Madhya Pradesh","Jabalpur","1012.4","159.8","83.0","53.8","72.5","101.4","46.0","34.0","460.7","556.5","120.79"
"7","1984","6","Madhya Pradesh","Jabalpur","1012.4","159.0","82.5","57.1","72.1","98.9","46.7","40.6","454.2","533.4","117.44"
"7","1985","6","Madhya Pradesh","Jabalpur","1012.4","157.5","83.0","58.0","67.9","97.7","43.8","34.7","467.3","561.7","120.2"
"7","1986","6","Madhya Pradesh","Jabalpur","1012.5","148.4","91.3","58.4","71.6","100.9","46.3","65.3","428.5","485.5","113.3"
"7","1987","6","Madhya Pradesh","Jabalpur","1012.5","154.3","82.3","60.1","69.0","99.5","46.8","44.6","450.5","540.7","120.02"
"7","1988","6","Madhya Pradesh","Jabalpur","1012.5","154.3","82.3","60.1","69.0","99.5","46.8","44.6","436.1","508.2","116.53"
"7","1989","6","Madhya Pradesh","Jabalpur","1012.5","158.4","82.4","59.3","73.4","99.8","51.6","62.0","424.4","493.0","116.16"
"7","1990","6","Madhya Pradesh","Jabalpur","919.62","50.84","96.28","56.95","67.05","99.11","45.65","41.73","454.7","550.1","120.98"
"7","1991","6","Madhya Pradesh","Jabalpur","1011.5","153.6","86.1","58.3","67.3","96.2","47.5","53.8","441.4","521.6","118.17"
"7","1992","6","Madhya Pradesh","Jabalpur","1011.5","153.6","83.4","61.2","62.2","97.1","44.0","45.0","457.6","560.2","122.42"
"7","1993","6","Madhya Pradesh","Jabalpur","910.9","53.25","83.41","61.96","58.7","96.2","43.2","38.3","468.1","600.1","128.2"
"7","1994","6","Madhya Pradesh","Jabalpur","910.97","53.23","82.76","62.74","56.45","95.93","41.22","35.2","475.71","601.78","126.5"
"7","1995","6","Madhya Pradesh","Jabalpur","1011.77","53.93","83.11","63.64","53.48","95.91","39.74","33.73","480.0","618.05","128.76"
"7","1996","6","Madhya Pradesh","Jabalpur","888.39","58.28","68.57","60.17","52.53","85.13","39.14","33.88","479.84","629.0","131.09"
"7","1997","6","Madhya Pradesh","Jabalpur","888.39","49.36","69.59","70.73","51.95","86.61","39.12","40.23","473.08","621.12","131.29"
"7","1998","6","Madhya Pradesh","Jabalpur","1012.78","173.74","73.67","65.03","55.41","87.66","39.87","36.79","479.82","634.38","132.21"
"7","1999","6","Madhya Pradesh","Jabalpur","1012.78","174.07","75.57","60.79","58.57","89.11","40.3","34.82","478.52","638.73","133.48"
"7","2000","6","Madhya Pradesh","Jabalpur","1012.85","174.88","75.06","61.58","58.62","89.7","42.89","54.12","455.02","592.6","130.24"
"7","2001","6","Madhya Pradesh","Jabalpur","1012.85","182.76","67.13","61.9","58.23","89.26","43.07","44.0","465.58","613.54","131.78"
"7","2002","6","Madhya Pradesh","Jabalpur","1012.85","177.78","74.48","62.68","59.98","83.24","43.37","45.87","465.27","619.83","133.22"
"7","2003","6","Madhya Pradesh","Jabalpur","1012.85","177.67","74.02","63.39","61.83","79.74","42.75","40.78","472.5","638.09","135.05"
"7","2004","6","Madhya Pradesh","Jabalpur","1012.85","177.68","92.6","44.9","62.71","79.52","43.14","39.11","473.0","639.52","135.21"
"7","2005","6","Madhya Pradesh","Jabalpur","1012.85","177.68","92.69","49.46","61.46","78.36","43.26","38.66","471.01","624.21","132.53"
"7","2006","6","Madhya Pradesh","Jabalpur","1012.85","54.29","92.7","49.55","62.03","78.29","42.23","43.64","466.48","617.73","132.42"
"7","2007","6","Madhya Pradesh","Jabalpur","1012.85","54.3","92.69","52.97","67.88","78.02","54.6","47.54","441.22","579.32","131.3"
"7","2008","6","Madhya Pradesh","Jabalpur","1012.85","51.4","74.11","74.01","60.14","80.1","42.69","37.23","469.61","640.85","136.46"
"7","2009","6","Madhya Pradesh","Jabalpur","1012.85","51.4","74.12","74.59","63.54","79.66","44.73","45.32","455.85","591.03","129.65"
"7","2010","6","Madhya Pradesh","Jabalpur","1012.85","54.3","71.22","75.46","55.0","79.63","41.11","41.84","470.83","642.44","136.45"
"7","2011","6","Madhya Pradesh","Jabalpur","1012.85","51.4","73.82","76.77","55.52","79.71","36.65","41.14","474.34","669.33","141.11"
"7","2012","6","Madhya Pradesh","Jabalpur","1012.85","174.77","72.3","76.96","52.47","81.43","35.78","31.48","487.56","687.76","141.06"
"7","2013","6","Madhya Pradesh","Jabalpur","1012.85","173.8","74.06","79.65","55.99","79.49","31.64","22.59","495.49","732.47","147.83"
"7","2014","6","Madhya Pradesh","Jabalpur","1012.85","174.77","74.06","78.72","53.46","79.8","36.23","27.42","488.26","734.69","150.47"
"7","2015","6","Madhya Pradesh","Jabalpur","1012.85","174.77","74.06","80.07","54.1","79.79","36.75","32.82","480.33","724.69","150.87"
"7","2016","6","Madhya Pradesh","Jabalpur","1012.85","174.77","74.07","78.59","52.44","79.84","36.55","28.16","488.26","761.44","155.95"
"7","2017","6","Madhya Pradesh","Jabalpur","1012.85","177.67","95.82","51.93","57.73","79.77","34.96","25.83","488.98","802.82","164.18"
"7","2018","6","Madhya Pradesh","Jabalpur","1012.85","177.67","71.21","77.11","55.15","79.77","33.96","23.36","494.89","858.09","173.39"
"7","2019","6","Madhya Pradesh","Jabalpur","1012.85","177.67","71.21","79.62","55.17","79.77","31.21","21.11","500.02","906.0","181.19"
"7","2020","6","Madhya Pradesh","Jabalpur","1012.85","177.67","71.21","78.67","42.53","79.77","19.36","9.89","531.36","1040.89","195.89"
"8","1966","6","Madhya Pradesh","Balaghat","922.3","507.1","9.0","44.9","112.0","36.9","14.0","11.5","265.5","340.6","128.29"
"8","1967","6","Madhya Pradesh","Balaghat","922.3","507.2","8.6","44.7","26.5","40.3","13.0","10.7","268.5","361.8","134.75"
"8","1968","6","Madhya Pradesh","Balaghat","922.3","506.6","8.7","45.2","25.2","39.0","12.3","10.3","271.7","366.5","134.89"
"8","1969","6","Madhya Pradesh","Balaghat","922.3","505.8","8.6","45.2","24.0","38.9","13.0","9.0","273.0","370.0","135.53"
"8","1970","6","Madhya Pradesh","Balaghat","922.3","505.7","8.7","45.4","24.0","38.0","14.0","8.0","275.0","373.0","135.64"
"8","1971","6","Madhya Pradesh","Balaghat","922.0","505.8","8.6","45.0","22.0","37.9","13.0","9.0","275.0","376.0","136.73"
"8","1972","6","Madhya Pradesh","Balaghat","922.0","506.0","9.0","44.0","27.0","34.3","14.0","10.0","275.0","360.0","130.91"
"8","1973","6","Madhya Pradesh","Balaghat","922.0","498.0","20.0","36.0","25.0","36.3","14.0","10.0","275.0","377.0","137.09"
"8","1974","6","Madhya Pradesh","Balaghat","922.0","498.0","20.0","36.0","28.0","36.3","11.0","14.0","274.0","377.0","137.59"
